Month,IC,cumulative_IC
2017-07-01,0.033516299926342814,0.033516299926342814
2017-08-01,0.030502571350230014,0.06401887127657283
2017-09-01,0.10849906869127099,0.17251793996784381
2017-10-01,0.04496059427300407,0.2174785342408479
2017-11-01,0.03554583119826918,0.2530243654391171
2017-12-01,0.011723065337255922,0.264747430776373
2018-01-01,-0.030061516455852973,0.23468591432052005
2018-02-01,-0.06480937217880188,0.16987654214171816
2018-03-01,0.1310920853151675,0.3009686274568857
2018-04-01,0.017621931299681228,0.3185905587565669
2018-05-01,-0.08989397260840482,0.22869658614816207
2018-06-01,0.01850971337174327,0.24720629951990533
2018-07-01,0.0812023898784536,0.32840868939835893
2018-08-01,0.1456365024940122,0.47404519189237115
2018-09-01,0.11591474263868409,0.5899599345310552
2018-10-01,-0.017299906803671147,0.5726600277273841
2018-11-01,-0.0417383439418914,0.5309216837854928
2018-12-01,0.1176430350320547,0.6485647188175474
2019-01-01,0.05932752236863773,0.7078922411861851
2019-02-01,0.0967574519718889,0.804649693158074
2019-03-01,0.10612452035077947,0.9107742135088535
2019-04-01,0.037763103378500806,0.9485373168873543
2019-05-01,0.12733402365467877,1.075871340542033
2019-06-01,0.09976055589989645,1.1756318964419294
2019-07-01,0.056280768680506355,1.2319126651224357
2019-08-01,0.017911994962721972,1.2498246600851577
2019-09-01,0.0387257991867764,1.2885504592719341
2019-10-01,-0.03455894328537025,1.2539915159865638
2019-11-01,0.0831069437356607,1.3370984597222244
2019-12-01,0.011902787205257264,1.3490012469274817
2020-01-01,0.2723267109063179,1.6213279578337996
2020-02-01,0.07618896805544574,1.6975169258892453
2020-03-01,-0.14979212796034092,1.5477247979289044
2020-04-01,0.1622886872356506,1.710013485164555
2020-05-01,-0.22882796786203577,1.4811855173025192
2020-06-01,0.20009862054660987,1.6812841378491292
2020-07-01,-0.18341807456172474,1.4978660632874046
2020-08-01,0.13009493116645732,1.6279609944538618
2020-09-01,-0.005993685370099766,1.621967309083762
2020-10-01,0.0014844198666754621,1.6234517289504375
2020-11-01,-0.20562259217668347,1.417829136773754
2020-12-01,0.07647212615201081,1.4943012629257648
2021-01-01,0.16471058398079322,1.659011846906558
2021-02-01,0.1679098268125562,1.8269216737191143
2021-03-01,0.046349830059977296,1.8732715037790917
2021-04-01,0.13496191780064412,2.0082334215797357
2021-05-01,0.11625846408008123,2.124491885659817
2021-06-01,0.1865781525355574,2.3110700381953744
2021-07-01,-0.15908383728307568,2.1519862009122988
2021-08-01,0.015810098055776253,2.167796298968075
2021-09-01,0.0781965938589016,2.2459928928269766
2021-10-01,0.005465485425481275,2.2514583782524578
2021-11-01,0.14783882979454682,2.3992972080470047
2021-12-01,0.19671223259491816,2.596009440641923
2022-01-01,-0.19880452767930018,2.3972049129626227
2022-02-01,0.012801569975521144,2.410006482938144
2022-03-01,0.227119278128168,2.637125761066312
2022-04-01,-0.18954343571169024,2.4475823253546216
2022-05-01,-0.07116532183950582,2.3764170035151158
2022-06-01,-0.0809379348454395,2.2954790686696764
2022-07-01,0.08320936912941936,2.378688437799096
2022-08-01,0.03157169395671673,2.4102601317558126
2022-09-01,0.0328439144526524,2.443104046208465
2022-10-01,-0.03728181873162486,2.40582222747684
2022-11-01,0.14378619534370846,2.5496084228205484
2022-12-01,-0.006984191166237226,2.5426242316543113
2023-01-01,-0.18485854051485334,2.3577656911394578
2023-02-01,-0.08796697714869141,2.2697987139907663
2023-03-01,0.23831943103791756,2.508118145028684
2023-04-01,-0.008101406664132916,2.500016738364551
2023-05-01,-0.014168350963921697,2.485848387400629
2023-06-01,0.06329686944062474,2.549145256841254
2023-07-01,0.08144323159565928,2.630588488436913
2023-08-01,-0.005078963947592535,2.6255095244893205
2023-09-01,0.13790323705879784,2.7634127615481185
2023-10-01,-0.005219889840730193,2.7581928717073882
2023-11-01,7.844190296278563e-05,2.758271313610351
2023-12-01,0.21062357595658174,2.9688948895669327
2024-01-01,-0.016609435731675667,2.952285453835257
2024-02-01,-0.14520183068860124,2.807083623146656
2024-03-01,0.1791537612866841,2.9862373844333403
2024-04-01,-0.1409684752454596,2.845268909187881
2024-05-01,0.014266637932314443,2.8595355471201955
2024-06-01,0.08486783546304395,2.9444033825832396
2024-07-01,0.0593771384648348,3.0037805210480744
2024-08-01,-0.022873071333853877,2.9809074497142203
2024-09-01,0.04988647898953697,3.030793928703757
2024-10-01,0.03410469459529889,3.064898623299056
2024-11-01,0.10703083399152596,3.171929457290582
2024-12-01,-0.0858138938047413,3.0861155634858406
