Month,IC,cumulative_IC
2006-05-01,-0.08493802387210221,-0.08493802387210221
2006-06-01,4.3309726172650164e-05,-0.08489471414592956
2006-07-01,0.055499727899859755,-0.0293949862460698
2006-08-01,-0.031156074886574132,-0.060551061132643934
2006-09-01,0.06037285905343701,-0.0001782020792069211
2006-10-01,-0.006458678585897537,-0.006636880665104458
2006-11-01,0.0028708977471909036,-0.0037659829179135544
2006-12-01,0.14980578151049107,0.1460397985925775
2007-01-01,-0.05578999733519344,0.09024980125738408
2007-02-01,-0.07973236098239025,0.010517440274993822
2007-03-01,0.053168432580208765,0.06368587285520258
2007-04-01,-0.031145602051954945,0.03254027080324763
2007-05-01,0.08975704539765594,0.12229731620090357
2007-06-01,0.0677872585926803,0.19008457479358387
2007-07-01,0.24706327605663939,0.43714785085022323
2007-08-01,0.024239836799669418,0.46138768764989263
2007-09-01,0.026040326155015947,0.4874280138049086
2007-10-01,0.12922749755613316,0.6166555113610417
2007-11-01,0.22347016055493232,0.840125671915974
2007-12-01,-0.029874480669800342,0.8102511912461736
2008-01-01,-0.13065349871395254,0.6795976925322211
2008-02-01,-0.05330446075571659,0.6262932317765045
2008-03-01,0.05308185158707999,0.6793750833635845
2008-04-01,0.08566438572625841,0.765039469089843
2008-05-01,0.034842130685522374,0.7998815997753653
2008-06-01,0.16111402934299993,0.9609956291183652
2008-07-01,-0.07919338178398005,0.8818022473343852
2008-08-01,0.09164230706674208,0.9734445544011272
2008-09-01,0.18245554194181676,1.155900096342944
2008-10-01,0.1331666756221894,1.2890667719651334
2008-11-01,-0.1542503201168025,1.134816451848331
2008-12-01,0.1896408190866834,1.3244572709350144
2009-01-01,0.20349293563579313,1.5279502065708075
2009-02-01,-0.2208859062529798,1.3070643003178277
2009-03-01,-0.17012360584926603,1.1369406944685616
2009-04-01,-0.30836184246430637,0.8285788520042552
2009-05-01,0.018599543281262586,0.8471783952855177
2009-06-01,0.021073520775510897,0.8682519160610287
2009-07-01,0.00029939193002109706,0.8685513079910497
2009-08-01,-0.012300429112587259,0.8562508788784625
2009-09-01,0.13128914124282487,0.9875400201212874
2009-10-01,-0.0012661419526252432,0.9862738781686622
2009-11-01,0.10492394912181721,1.0911978272904794
2009-12-01,0.09502578988033396,1.1862236171708134
2010-01-01,0.045523542978362905,1.2317471601491763
2010-02-01,0.09165677995522864,1.3234039401044049
2010-03-01,0.13052012449828343,1.4539240646026883
2010-04-01,0.04334981427127412,1.4972738788739623
2010-05-01,0.06248645425740041,1.5597603331313628
2010-06-01,0.11688615403979802,1.6766464871711608
2010-07-01,0.07254069208936012,1.749187179260521
2010-08-01,-0.0014993695014388123,1.747687809759082
2010-09-01,0.09185023929265788,1.83953804905174
2010-10-01,0.03809149191211375,1.8776295409638537
2010-11-01,-0.008937939621930265,1.8686916013419235
2010-12-01,0.0777458903015387,1.9464374916434621
2011-01-01,0.0691226368018086,2.0155601284452707
2011-02-01,-0.06278341934840803,1.9527767090968626
2011-03-01,0.14298736428756567,2.0957640733844283
2011-04-01,0.024896740224426575,2.120660813608855
2011-05-01,-0.029897472568918892,2.090763341039936
2011-06-01,0.04633389019381283,2.137097231233749
2011-07-01,0.08953146129992252,2.2266286925336716
2011-08-01,0.04818582924376459,2.274814521777436
2011-09-01,-0.06643400915265725,2.2083805126247786
2011-10-01,0.0647038019438351,2.2730843145686137
2011-11-01,0.053164964974446956,2.3262492795430605
2011-12-01,-0.05778281508273301,2.2684664644603276
2012-01-01,0.00048621991601342665,2.268952684376341
2012-02-01,0.13201110240639702,2.400963786782738
2012-03-01,0.1286304304261671,2.529594217208905
2012-04-01,0.14045426426203583,2.670048481470941
2012-05-01,-0.024663968363982595,2.645384513106958
2012-06-01,0.09696202180813927,2.7423465349150975
2012-07-01,0.06958517253809891,2.8119317074531964
2012-08-01,0.02771501598273197,2.8396467234359286
2012-09-01,0.06172195282265779,2.901368676258586
2012-10-01,-0.04005648514381764,2.8613121911147688
2012-11-01,-0.004728984139253645,2.856583206975515
2012-12-01,0.00777423537251617,2.864357442348031
2013-01-01,0.12860157142648446,2.9929590137745157
2013-02-01,0.1542252044118611,3.1471842181863767
2013-03-01,0.027029844642093282,3.17421406282847
