Month,IC,cumulative_IC
2006-05-01,0.005682692875770331,0.005682692875770331
2006-06-01,0.043610708540045076,0.04929340141581541
2006-07-01,0.09069566287853796,0.13998906429435337
2006-08-01,0.10217232266757806,0.24216138696193143
2006-09-01,0.0062996281045522426,0.24846101506648366
2006-10-01,-0.06579210923955946,0.1826689058269242
2006-11-01,-0.04188677350016586,0.14078213232675832
2006-12-01,-0.05772457175530194,0.08305756057145638
2007-01-01,-0.06629852912701406,0.016759031444442324
2007-02-01,0.07540372442179304,0.09216275586623536
2007-03-01,0.09189638296659655,0.18405913883283193
2007-04-01,0.0243304130429334,0.20838955187576533
2007-05-01,0.11473089398913601,0.32312044586490135
2007-06-01,0.07644468172640886,0.39956512759131024
2007-07-01,0.11403864274711054,0.5136037703384208
2007-08-01,0.008290457903346345,0.5218942282417671
2007-09-01,0.10071472097368118,0.6226089492154483
2007-10-01,0.016030326131000985,0.6386392753464493
2007-11-01,-0.004592631933728058,0.6340466434127212
2007-12-01,-0.11625510032783752,0.5177915430848837
2008-01-01,-0.05368098424829117,0.4641105588365926
2008-02-01,-0.008553022713881217,0.4555575361227114
2008-03-01,0.06794643755065136,0.5235039736733628
2008-04-01,0.0034349821463302336,0.526938955819693
2008-05-01,0.14044902361442343,0.6673879794341164
2008-06-01,0.19765050072952484,0.8650384801636413
2008-07-01,-0.03792062501042609,0.8271178551532152
2008-08-01,0.12827278853293347,0.9553906436861487
2008-09-01,0.1693054149868474,1.1246960586729962
2008-10-01,0.12357464869666045,1.2482707073696566
2008-11-01,-0.141360888144021,1.1069098192256357
2008-12-01,0.2081488737643227,1.3150586929899584
2009-01-01,0.17240264783128367,1.487461340821242
2009-02-01,-0.17545384471804748,1.3120074961031944
2009-03-01,-0.13617943647663644,1.175828059626558
2009-04-01,-0.3456424966633685,0.8301855629631896
2009-05-01,-0.08877566922599013,0.7414098937371995
2009-06-01,-0.08636641738719804,0.6550434763500014
2009-07-01,0.08198037830010371,0.7370238546501051
2009-08-01,0.009414606884506425,0.7464384615346116
2009-09-01,-0.15106388610038246,0.5953745754342291
2009-10-01,0.010731860895862167,0.6061064363300913
2009-11-01,0.1531366202752991,0.7592430566053904
2009-12-01,0.03671816488680398,0.7959612214921944
2010-01-01,0.15037756408481132,0.9463387855770057
2010-02-01,0.15213393850087298,1.0984727240778787
2010-03-01,0.18296171521212395,1.2814344392900026
2010-04-01,0.08670559449195826,1.368140033781961
2010-05-01,0.06685054639702287,1.4349905801789837
2010-06-01,0.16086287240381042,1.595853452582794
2010-07-01,0.1116247010088445,1.7074781535916386
2010-08-01,0.02256150107812706,1.7300396546697656
2010-09-01,0.11224110713177726,1.8422807618015429
2010-10-01,0.08596542756369907,1.9282461893652418
2010-11-01,-0.03862018074292664,1.8896260086223151
2010-12-01,0.04565741764135867,1.9352834262636738
2011-01-01,0.04142658046100044,1.9767100067246741
2011-02-01,-0.12117858446891928,1.8555314222557548
2011-03-01,0.20237862725745415,2.057910049513209
2011-04-01,0.023356403562461582,2.0812664530756706
2011-05-01,-0.01449300571575953,2.066773447359911
2011-06-01,0.0839933290301352,2.150766776390046
2011-07-01,0.03962849757996862,2.1903952739700148
2011-08-01,0.09410933375454059,2.284504607724555
2011-09-01,-0.0034636336318133636,2.281040974092742
2011-10-01,0.11232743006406376,2.3933684041568055
2011-11-01,0.08822777795548858,2.4815961821122943
2011-12-01,-0.14142163397027052,2.3401745481420235
2012-01-01,-0.01660612927939975,2.3235684188626236
2012-02-01,0.1938383243699896,2.517406743232613
2012-03-01,0.10618024868499802,2.623586991917611
2012-04-01,0.2072142052224384,2.8308011971400497
2012-05-01,-0.061876568050359494,2.7689246290896903
2012-06-01,0.06673356923513522,2.8356581983248255
2012-07-01,0.10501102987450303,2.9406692281993285
2012-08-01,-0.07757120509139938,2.8630980231079293
2012-09-01,0.1252321204775756,2.9883301435855048
2012-10-01,-0.025491251796940038,2.962838891788565
2012-11-01,-0.06473909519214265,2.8980997965964224
2012-12-01,0.019224926265284253,2.9173247228617067
2013-01-01,0.12777360476410313,3.04509832762581
2013-02-01,0.11827347815024365,3.1633718057760536
2013-03-01,0.05349347104702431,3.216865276823078
2013-04-01,0.165300329345742,3.38216560616882
2013-05-01,0.21113417221637024,3.5932997783851905
2013-06-01,0.20314002396274236,3.796439802347933
2013-07-01,0.04796724186899066,3.8444070442169234
2013-08-01,-0.004607082476980557,3.839799961739943
2013-09-01,0.04108458916407235,3.8808845509040153
2013-10-01,0.04304367142646235,3.9239282223304777
2013-11-01,0.005619341169598759,3.9295475635000763
2013-12-01,0.1424870451420721,4.072034608642149
2014-01-01,0.19509023677940418,4.267124845421553
2014-02-01,0.0670782163170981,4.334203061738651
2014-03-01,-0.0032431588516414157,4.33095990288701
2014-04-01,-0.1684304038177157,4.162529499069294
2014-05-01,0.14486191336265378,4.307391412431947
2014-06-01,0.2572100267883732,4.56460143922032
2014-07-01,0.25997908011931903,4.824580519339639
2014-08-01,0.26651092330189496,5.091091442641534
2014-09-01,0.00573366984749993,5.096825112489034
2014-10-01,0.12700954370846637,5.2238346561975
2014-11-01,0.10634327164373758,5.330177927841238
2014-12-01,0.08447159090966333,5.414649518750901
2015-01-01,-0.03731250588319263,5.3773370128677085
2015-02-01,0.1742642532923863,5.551601266160095
2015-03-01,0.08131381318173128,5.632915079341826
2015-04-01,0.14062494145308257,5.773540020794909
2015-05-01,0.12872043663527732,5.902260457430186
2015-06-01,0.19634894926125898,6.098609406691446
2015-07-01,0.07042219167252677,6.169031598363972
2015-08-01,0.046498797543985344,6.215530395907957
2015-09-01,0.04486922452596777,6.260399620433925
2015-10-01,0.08578086601439118,6.346180486448317
2015-11-01,0.06743116613903369,6.413611652587351
2015-12-01,-0.042272858179028025,6.371338794408323
2016-01-01,-0.11232050966531659,6.259018284743006
2016-02-01,-0.0768410217226436,6.182177263020363
2016-03-01,0.15691920951395955,6.339096472534322
2016-04-01,0.10142244028495949,6.4405189128192815
2016-05-01,-0.002034757878964349,6.438484154940317
2016-06-01,0.014156093067067381,6.452640248007385
2016-07-01,0.06551530682160667,6.518155554828992
2016-08-01,0.1515465651439696,6.669702119972961
2016-09-01,0.1990056030107805,6.868707722983742
2016-10-01,-0.012056242791026066,6.856651480192716
2016-11-01,-0.023600946497070983,6.833050533695645
2016-12-01,0.06672202331358906,6.899772557009234
2017-01-01,0.020561878088553268,6.920334435097788
2017-02-01,0.0960676510179124,7.0164020861157
2017-03-01,0.11807309608474276,7.134475182200442
2017-04-01,0.07196425727266638,7.206439439473109
2017-05-01,0.07868600067109104,7.2851254401442
2017-06-01,-0.0012236809087836072,7.283901759235416
2017-07-01,0.06209601520155733,7.345997774436974
2017-08-01,0.03537897567499579,7.381376750111969
2017-09-01,0.11622638684129619,7.497603136953265
2017-10-01,0.05536745568271624,7.552970592635981
2017-11-01,0.062170635348341025,7.6151412279843225
2017-12-01,0.036638186818570936,7.651779414802894
2018-01-01,0.10493411531252908,7.756713530115423
2018-02-01,-0.050508320652053684,7.706205209463369
2018-03-01,0.15462686368984935,7.860832073153219
2018-04-01,0.01997425092837357,7.880806324081592
2018-05-01,-0.0836716623304132,7.797134661751179
2018-06-01,0.03139008704565738,7.828524748796836
2018-07-01,0.021047012573680905,7.849571761370517
2018-08-01,0.12501538233628412,7.974587143706801
2018-09-01,0.07928611280398724,8.053873256510789
2018-10-01,0.0044243779468017145,8.05829763445759
